name,rating,review_text,aspect1,aspect2,aspect3,idx,mecab_token,komoran_token,okt_token
사곡양조원 알밤왕주,3,밤 막걸리 달달할 줄 알았는데 전혀 하나도 달지 않아요 그냥 일반 막걸리와 다른 점이 뭔지 모르겠다라고요 ㅜㅜ 왜 이런 걸까요ㅜ,specific_flavor_smell,,,155834,"['밤', '막걸리', '달달', '할', '줄', '알', '전혀', '하나', '달', '않', '그냥', '일반', '막걸리', '다른', '점', '뭔지', '모르', '왜', '이런', '걸까요']","['밤', '막걸리', '달달', '주', '알', '전혀', '하나', '달', '않', '그냥', '일반', '막걸리', '다른', '점', '뭔', '지', '모르', '왜', '이런']","['밤', '막걸리', '달달', '할', '줄', '알았는데', '전혀', '하나', '도', '달', '지', '않아요', '그냥', '일반', '막걸리', '와', '다른', '점', '이', '뭔', '지', '모르겠다라고요', '왜', '이런', '걸까', '요']"
이화백주,4,먹기 전인데 기대해 봅니다,none,,,118432,"['먹', '전', '인데', '기대', '해', '봅니다']","['먹', '전', '이', '기대', '보']","['먹기', '전', '인데', '기대해', '봅니다']"
1932포천일동막걸리,2,입자를 너무 미세하게 뽑아낸 탓에 막걸리 본연의 맛을 잃어버렸더군요 신우유나 마유주 먹는 기분이었습니다,abstract_flavor_smell,,,92109,"['입자', '너무', '미세', '뽑아낸', '탓', '막걸리', '본연', '맛', '잃어버렸', '신', '우유', '마유주', '먹', '기분', '이']","['입자', '너무', '미세', '뽑아내', '탓', '막걸리', '본연', '맛', '잃어버리', '신우', '유나', '마유', '주', '먹', '기분', '이']","['입자', '를', '너무', '미세하게', '뽑아', '낸', '탓', '에', '막걸리', '본연', '의', '맛', '을', '잃어버렸더군요', '신우', '유나', '마', '유주', '먹는', '기분', '이었습니다']"
고창선운산복분자주,5,한 달 사용기 재 구매 조금 단맛이 있지만 소주 한 병 더 타서 마시면 적당해요,specific_flavor_smell,harmony_with_others,,75829,"['한', '달', '사용', '재', '구매', '조금', '단맛', '있', '소주', '한', '병', '더', '타', '마시', '적당', '해요']","['한', '달', '사용', '이', '재', '구매', '조금', '단맛', '있', '소주', '한', '병', '더', '타', '마시', '적당']","['한', '달', '사', '용기', '재', '구매', '조금', '단맛', '이', '있지만', '소주', '한', '병', '더', '타서', '마시면', '적당해요']"
배상면주가 포천LB,2,재구매 늘 구매하는데 느린 마을 본사 사이트 무배에 당일 배송에 더 싸네요 ㅠㅠ,price,,,27174,"['재', '구매', '늘', '구매', '데', '느린', '마을', '본사', '사이트', '무배', '당일', '배송', '더', '싸']","['재', '구매', '늘', '구매', '느리', '마을', '본사', '사이트', '무', '배', '당일', '배', '송', '더', '싸']","['재구매', '늘', '구매', '하는데', '느린', '마을', '본사', '사이트', '무배', '에', '당일', '배송', '에', '더', '싸네요']"
용두산조은술,4,달달하니 홀짝홀짝 잘 넘어가요,specific_flavor_smell,,,168919,"['달달', '하', '홀짝홀짝', '잘', '넘어가']","['달달', '홀짝', '홀짝', '잘', '넘어가']","['달달', '하니', '홀짝', '홀짝', '잘', '넘어가요']"
복순도가,5,한 달 사용기 막걸리 잘못 마시는데 목 넘김이 너무 좋아요 마시고 선물했습니다,abstract_flavor_smell,,,33673,"['한', '달', '사', '용기', '막걸리', '잘못', '마시', '목', '넘김', '너무', '좋', '마시', '선물', '했']","['한', '달', '사용', '이', '막걸리', '잘못', '마시', '목', '넘기', '너무', '좋', '마시', '선물']","['한', '달', '사', '용기', '막걸리', '잘못', '마시는데', '목', '넘김', '이', '너무', '좋아요', '마시고', '선물', '했습니다']"
소백산와인,1,친구들과 여행 시 먹을 거라 우선 증정품을 먹었어요 근데 후기가 좋아서 고민도 않고 구매한 실수가 ㅜㅜ 달지도 않고 맛없는 독한 와인이네요 후기는 뭔지에 휴,specific_flavor_smell,abstract_flavor_smell,,104468,"['친구', '여행', '시', '먹', '거', '라', '우선', '증', '정품', '먹', '후기', '좋', '고민', '않', '구매', '한', '실수', '달', '않', '맛없', '독한', '와인', '이', '후기', '뭔지', '휴']","['친구', '여행', '시', '먹', '걸', '우선', '증정', '품', '먹', '후기', '좋아서', '고민', '않', '구매', '실수', '달', '않', '맛없', '독하', '와인', '이', '후기', '뭔', '지', '휴']","['친구', '들', '과', '여행', '시', '먹을', '거', '라', '우선', '증정', '품', '을', '먹었어요', '근데', '후기', '가', '좋아서', '고민', '도', '않고', '구매', '한', '실수', '가', '달지도', '않고', '맛없는', '독한', '와인', '이네', '요', '후기', '는', '뭔지', '에', '휴']"
혼디주,3,너무 해요 안내 책자를 4개만 주시 다니 선물하려고 했는데 그냥 뽁뽁이 로드리다 보니 좀 없어 보여서 ㅅ무 슬퍼요,package,,,226973,"['너무', '해요', '안내', '책자', '4', '개', '주', '선물', '했', '그냥', '뽁뽁', '이', '로드리', '다', '보', '좀', '없', '보여서', 'ㅅ', '슬퍼요']","['너무', '하', '안내', '책자', '4', '개', '주시', '달', '선물', '하', '그냥', '뽁뽁이', '로드', '리다', '보니', '좀', '없', '보', '슬프']","['너무', '해', '요', '안내', '책자', '를', '4', '개', '만', '주시', '다니', '선물', '하려고', '했는데', '그냥', '뽁뽁', '이', '로드', '리다', '보니', '좀', '없어', '보', '여서', '무', '슬퍼요']"
문배술,5,진짜 깔끔하고 뒤끝 없는 맛 진짜 강추합니다,abstract_flavor_smell,,,251244,"['진짜', '깔끔', '뒤끝', '없', '맛', '진짜', '강추', '합니다']","['진짜', '깔끔', '뒤끝', '없', '맛', '진짜', '강', '추하']","['진짜', '깔끔하고', '뒤끝', '없는', '맛', '진짜', '강', '추합니다']"
복순도가,1,3병에 3만 2 처 원짜리 있고 4만 천 원짜리 있길래 시아버지 선물이라 한지 포장이라고 해서 9천 원이나 비싸게 주고 주문했는데 뚜껑에 한지 붙어 있는 게 전부 택배 송장도 박음질해놓고 여유 있게 3일 전에 주문했는데 냉장 보관이라 스티로폼을 뜯어야 하는 선물용 치고는 너무 허접하네요 선물용으로 포장을 뜯었다가 다시 붙여서 허접하게 드려야 하고 내가 먹기 위해서 기존 막걸리에 10배나 되는 가격을 주고 먹을 일은 없을 것 같네요 선물용 연구를 더 하셔야 할 듯합니다 더 보기,package,,,96695,"['3', '병', '3', '만', '2', '처', '원', '있', '4', '만', '천', '원', '있', '시아버지', '선물', '이', '한지', '포장', '이', '해서', '9', '천', '원', '비싸', '주', '주문', '했', '뚜껑', '한지', '붙', '있', '게', '전부', '택배', '송장', '박음질', '해', '놓', '여유', '있', '3', '일', '전', '주문', '했', '냉장', '보관', '이', '스티로폼', '뜯', '하', '선물', '치', '너무', '허접', '선물', '포장', '뜯', '다시', '붙여서', '허접', '드려야', '하', '내', '먹', '위해서', '기존', '막걸리', '10', '배', '되', '가격', '주', '먹', '일', '없', '것', '같', '선물', '연구', '더', '하', '셔야', '할', '듯', '합니다', '더', '보']","['3', '병', '3', '만', '2', '처', '원', '있', '4', '만', '천', '원', '있', '시아버지', '선물', '이', '하', '포장', '이', '하', '9', '천', '원', '비싸', '주', '주문', '뚜껑', '하', '붙', '있', '게', '전부', '택배', '송장', '박', '음질', '놓', '여유', '있', '3', '일', '전', '주문', '냉장', '보관', '이', '스티로폼', '뜯', '하', '선물', '치', '너무', '허', '접하', '선물', '포장', '뜯', '다시', '붙', '허', '접하', '드리', '하', '내', '먹', '위하', '기존', '막걸리', '10', '배', '되', '가격', '주', '먹', '일', '없', '것', '같', '선물', '연구', '더', '하', '하', '듯', '더', '보']","['3', '병', '에', '3만', '2', '처', '원', '짜리', '있고', '4만', '천', '원', '짜리', '있길래', '시아버지', '선물', '이라', '한지', '포장', '이라고', '해서', '9천', '원', '이나', '비싸게', '주고', '주문', '했는데', '뚜껑', '에', '한지', '붙어', '있는', '게', '전부', '택배', '송장', '도', '박음질', '해놓고', '여유', '있게', '3일', '전', '에', '주문', '했는데', '냉장', '보관', '이라', '스티로폼', '을', '뜯어야', '하는', '선물', '용', '치고는', '너무', '허', '접하네요', '선물', '용', '으로', '포장', '을', '뜯었다가', '다시', '붙여서', '허', '접하게', '드려야', '하고', '내', '가', '먹기', '위해', '서', '기존', '막걸리', '에', '10', '배', '나', '되는', '가격', '을', '주고', '먹을', '일', '은', '없을', '것', '같네요', '선물', '용', '연구', '를', '더', '하셔야', '할', '듯', '합니다', '더', '보기']"
소백산와인,5,전반적으로 훌륭한 디저트 와인,none,,,105550,"['전반', '훌륭', '한', '디저트', '와인']","['전반', '훌륭', '디저트', '와인']","['전반', '적', '으로', '훌륭한', '디저트', '와인']"
한강주조,2,탄산 느낌이 정말 제로에요 묵직한 느낌이고요 술 같은 맛이 아니에요,specific_flavor_smell,abstract_flavor_smell,,50504,"['탄산', '느낌', '정말', '제로', '묵직', '한', '느낌', '고요', '술', '같', '맛', '아니']","['탄산', '느낌', '정말', '제로', '묵직', '느낌', '이', '술', '같', '맛', '아니']","['탄산', '느낌', '이', '정말', '제로', '에요', '묵직한', '느낌이고요', '술', '같은', '맛', '이', '아니에요']"
우희열 한산소곡주,4,일단 병부터 고급스럽고 좋습니다 맛은 생각보다 좋았습니다 구성비 추천,package,abstract_flavor_smell,,126136,"['일단', '병', '고급', '좋', '맛', '생각', '좋', '구성비', '추천']","['일단', '병', '고급', '좋', '맛', '생각', '좋', '구성비', '추천']","['일단', '병', '부터', '고급스럽고', '좋습니다', '맛', '은', '생각', '보다', '좋았습니다', '구', '성비', '추천']"
국순당 여주 명주,3,배송은 빠르고 좋은데 술맛이 생각보다 별로네요,delivery,abstract_flavor_smell,,212945,"['배송', '빠르', '좋', '술맛', '생각', '별로', '네요']","['배', '송', '빠르', '좋', '술', '맛', '생각', '별로']","['배송', '은', '빠르고', '좋은데', '술맛', '이', '생각', '보다', '별로', '네', '요']"
복순도가,4,탄산이 저번 조다 약하다는 느낌이 듭니다,specific_flavor_smell,,,140133,"['탄산', '저번', '조', '다', '약하', '느낌']","['탄산', '저번', '조', '약하', '느낌', '들']","['탄산', '이', '저번', '조다', '약하다는', '느낌', '이', '듭니', '다']"
맑은내일,2,원래 먹던 다른 스파클링 막걸리보단 약간 독하고 단맛이 덜한 것 같아요,abstract_flavor_smell,specific_flavor_smell,,225465,"['원래', '먹', '다른', '스파클', '막걸리', '보단', '약간', '독하', '단맛', '덜한', '것', '같']","['원래', '먹', '다른', '스파크', '링', '막걸리', '약간', '독하', '단맛', '덜하', '것', '같']","['원래', '먹던', '다른', '스파클링', '막걸리', '보단', '약간', '독하고', '단맛', '이', '덜한', '것', '같아요']"
복순도가,1,별로예요 실망입니다,none,,,38003,"['별로', '예요', '실망', '입니다']","['별로', '예', '실망', '이']","['별로', '예요', '실망', '입니다']"
보은송로주,4,동네 한 바퀴 보고 주문 배송은 좀 늦어서 별 1개 뺌,delivery,,,240578,"['동네', '한', '바퀴', '보', '주문', '배송', '좀', '늦', '별', '1', '개', '뺌']","['동네 한 바퀴', '보', '주문', '배', '송', '좀', '늦', '별', '1', '개', '빼']","['동네', '한', '바퀴', '보고', '주문', '배송', '은', '좀', '늦어서', '별', '1', '개', '뺌']"
복순도가,5,재구매 두 번째 주문 맛있어요,abstract_flavor_smell,,,36313,"['재', '구매', '두', '번', '주문', '맛있']","['재', '구매', '두', '번', '주문', '맛있']","['재구매', '두', '번째', '주문', '맛있어요']"
낙화곡주,3,제주도에서 우도땅콩 막걸리 먹었는데 그때는 땅콩 맛이 확 났었는데 이건 생막걸리라 그런가요 맛은 있지만 땅콩 맛이 별로 안 나네요 땅콩 맛이 별로 안 나서 좀 실망했어요,specific_flavor_smell,,,211454,"['제주도', '우도', '땅콩', '막걸리', '먹', '그때', '땅콩', '맛', '확', '났었', '이건', '생', '막걸리', '라', '그런', '가요', '맛', '있', '땅콩', '맛', '별로', '안', '나', '땅콩', '맛', '별로', '안', '나', '좀', '실망', '했어요']","['제주도', '우도', '땅콩', '막걸리', '먹', '그때', '땅콩', '맛', '확', '나', '이건', '생', '막걸리', '이', '그런', '가요', '맛', '있', '땅콩', '맛', '별로', '안', '나', '땅콩', '맛', '별로', '안', '나서', '좀', '실망']","['제주도', '에서', '우도', '땅콩', '막걸리', '먹었는데', '그때', '는', '땅콩', '맛', '이', '확', '났었는데', '이건', '생', '막걸리', '라', '그런', '가요', '맛', '은', '있지만', '땅콩', '맛', '이', '별로', '안', '나네요', '땅콩', '맛', '이', '별로', '안', '나서', '좀', '실망했어요']"
복순도가,5,한 달 사용기 슈퍼드라이도 맛있어요 복수도가 막걸리다 맛있어요,abstract_flavor_smell,,,192901,"['한', '달', '사', '용기', '슈퍼', '드라이', '맛있', '수도', '막걸리', '다', '맛있']","['한', '달', '사용', '이', '슈퍼', '드라이', '맛있', '복수', '도가', '막걸리', '맛있']","['한', '달', '사', '용기', '슈퍼', '드라이', '도', '맛있어요', '복', '수도', '가', '막걸리', '다', '맛있어요']"
소백산와인,3,한 달 사용기 너무 달아요 스파클링 와인이 다 좋을 것 같아요,specific_flavor_smell,,,104767,"['한', '달', '사용', '너무', '달', '스파클', '와인', '다', '좋', '것', '같']","['한', '달', '사용', '이', '너무', '달', '스파크', '링', '와인', '다', '좋', '것', '같']","['한', '달', '사', '용기', '너무', '달아요', '스파클링', '와인', '이', '다', '좋을', '것', '같아요']"
